GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_value,pct_noins,pct_poverty,city,metro,med_rent
1400000US06037127103,6037127103,62.4,4.6,6.8,42477,3187,33.2,4.1,9,53.7,90,260,12.5,22.7,,,1146
1400000US06037127104,6037127104,62.9,6.1,8.8,39931,3588,44,5.1,7.8,43.1,100,463,14.9,17.5,,,1279
1400000US06037127210,6037127210,68.6,8.7,11.3,51658,5714,29.5,6.9,8.9,54.7,150,392.1,16.2,19.7,,,1191
1400000US06037127220,6037127220,63.4,7.8,11,40665,5005,42.5,4.1,9,44.3,150,446.7,18.7,19.1,,,1251
1400000US06037127300,6037127300,65.4,3.7,5.3,53476,3731,33.5,8.1,10.1,48.3,100,456.5,10.8,15.8,,,1168
1400000US06037127400,6037127400,69.7,5.1,6.8,48193,6673,30.9,2.5,6.3,60.2,150,463.8,22.1,18.6,,,1257
1400000US06037127520,6037127520,65.1,7.2,9.9,29842,4544,19.1,4.3,7.2,69.4,100,259.8,16.2,34.4,,,1095
1400000US06037127603,6037127603,60.3,8.2,12,40731,3154,31.5,2.5,2.8,63.2,100,462.9,18.3,24.6,,,1233
1400000US06037127604,6037127604,61.2,6,8.9,41753,3093,41.6,3.8,11.4,43.1,100,460.8,16.9,22.5,,,1159
1400000US06037127605,6037127605,64.6,7.4,10.2,41701,3998,21.8,1.9,5.6,70.7,80,469.4,11.4,28.5,,,1423
1400000US06037127606,6037127606,65.8,3.8,5.5,62736,3499,44.9,4.5,10,40.6,90,474.5,9.8,15,,,1289
1400000US06037127711,6037127711,72.7,8,9.9,63650,3451,47.4,11.7,9.3,31.6,100,600.8,16.8,16.5,,,1350
1400000US06037127712,6037127712,62.4,4.1,6.2,39333,3669,38.6,7.5,5.2,48.6,100,686,12.4,23,,,1199
1400000US06037127803,6037127803,57.6,4,6.5,36269,4675,32,2.9,5.6,59.5,100,444.6,9.2,30.8,,,1333
1400000US06037127804,6037127804,68.1,7,9.3,50564,4450,45.4,4.5,12.9,37.1,150,475.4,14.5,16.9,,,1277
1400000US06037127805,6037127805,59.5,4.4,6.8,43135,3785,48.2,7.4,8.7,35.6,80,496,23,12.7,,,1169
1400000US06037127806,6037127806,67.3,5.6,7.7,36633,3253,61.7,5.4,4.8,28.1,100,531.5,17.9,29.4,,,1101
1400000US06037127910,6037127910,63.8,7.7,10.8,41083,4960,27.4,7.1,4.3,61.2,100,450,23.9,20.5,,,1192
1400000US06037127920,6037127920,62.8,5.8,8.5,54038,4633,52.4,1.4,3.7,42.5,100,479.5,7.9,24.3,,,1368
1400000US06037128101,6037128101,65.6,6.5,9,57313,3715,55.9,3.5,5,35.7,100,501.3,12,17.5,,,1323
1400000US06037128102,6037128102,68.7,5.1,7,45517,4976,30.5,5.8,7.3,56.3,100,478.1,24.8,25.3,,,1243
1400000US06037128210,6037128210,60.2,9.1,13.2,31223,5247,33.4,6,3,57.6,100,463.9,17.5,44.8,,,1227
1400000US06037128220,6037128220,62.9,5.4,7.8,38910,3106,63.7,6.5,5.7,24,100,624.2,12.9,27.3,,,1182
1400000US06037128302,6037128302,64.8,5.8,8.2,45508,4832,74.8,3.9,2.6,18.6,100,362.2,22.8,25.1,,,1187
1400000US06037128303,6037128303,64.4,8.3,11.4,38243,3650,71,3.4,1.8,23.8,80,,21.7,31.2,,,1335
1400000US06037128400,6037128400,74.5,2.7,3.5,75000,4265,69.3,4.5,8.1,18.1,150,632.3,10.7,13.4,,,1566
1400000US06037128500,6037128500,70.9,4.9,6.4,64676,4123,72.1,8.4,9.5,10,200,554.2,5.6,10,,,1556
1400000US06037128601,6037128601,66.5,6.7,9.2,44963,4526,55.3,1.8,9.5,33.4,100,536.5,18.9,23.4,,,1287
1400000US06037128602,6037128602,65.9,3.9,5.6,85670,3910,90.8,1.9,3.1,4.2,100,753,7.5,12,,,1538
1400000US06037128702,6037128702,72.1,5.8,7.5,74120,6026,72.7,8.6,9,9.7,150,764.9,7.7,7.7,,,1770
1400000US06037128801,6037128801,69.4,3.9,5.4,61821,3425,63.2,7.2,14.8,14.8,150,583.3,3.3,12.1,,,1449
1400000US06037128802,6037128802,76,2.3,2.9,88375,4959,76.9,4.6,11.5,7,100,729,3.8,4.3,,,1687
1400000US06037128910,6037128910,71.3,6.7,8.6,91161,4530,75.6,9.4,5.3,9.7,150,771.3,6.7,6.2,,,1658
1400000US06037131010,6037131010,70.2,3.9,5.3,55323,6542,50.4,1.6,22.1,25.9,150,522.3,9.4,13.7,,,1507
1400000US06037131020,6037131020,65.8,2,2.9,67500,6133,51.2,2.9,12,33.9,150,457.4,13.8,21.9,,,1521
1400000US06037131100,6037131100,64.4,2.6,3.8,68553,3372,58.8,0.8,12.1,28.3,100,531.1,4.8,10.6,,,2234
1400000US06037131200,6037131200,63,1.6,2.4,69250,3129,69.2,6.7,10.9,13.2,100,494.5,6.7,11.2,,,1868
1400000US06037131300,6037131300,59.4,3.4,5.4,68077,5430,58.6,2.9,13.6,24.9,100,446.3,9.1,14.8,,,2366
1400000US06037131400,6037131400,63.3,4.1,6.1,65255,6409,46.3,6.5,20.4,26.8,150,419.6,10.1,16.6,,,1456
1400000US06037131600,6037131600,56,4.5,7.4,68214,5270,54.1,0.5,14.1,31.3,100,488,10.4,10.9,,,1709
1400000US06037131701,6037131701,60.3,7.6,11.2,53561,5214,54.9,9.7,9.6,25.8,150,386.7,13.3,18.5,,,1407
1400000US06037131702,6037131702,63.2,4.8,7.1,67054,3725,50.4,14.3,13.9,21.5,100,387.8,9.4,11.7,,,1430
1400000US06037131800,6037131800,59.9,3.5,5.5,61758,6141,52.7,6.8,12.2,28.4,150,454.2,12.2,13.3,,,1329
1400000US06037131900,6037131900,61.6,6.5,9.5,75255,4824,56.7,5.2,5.1,32.9,100,465,7,10.4,,,2286
1400000US06037132001,6037132001,63.8,4.3,6.3,75000,3613,52.4,4.3,17.3,26,90,573.9,5.7,8.4,,,1216
1400000US06037132002,6037132002,71.1,3.2,4.3,102989,3250,62.4,5.4,3.8,28.5,90,591.9,4.3,14.4,,,2002
1400000US06037132101,6037132101,66.7,3.5,5,72908,4555,41.5,10.8,8.9,38.7,150,541.9,13,11,,,1577
1400000US06037132102,6037132102,65.2,5.5,7.8,50664,5780,49,5.8,16.6,28.5,150,431,15.3,14.9,,,1522
1400000US06037132300,6037132300,65.8,2.3,3.3,42708,7601,58.2,1.4,14.9,25.6,150,426.2,13.6,23.1,,,1165
1400000US06037132501,6037132501,51.5,2.8,5.2,53828,4539,66.1,2.6,7.5,23.8,90,436.3,16.4,16.9,,,1294
1400000US06037132502,6037132502,50.4,8.7,14.7,59917,4085,64.3,5.3,10.9,19.5,100,336.3,10.3,21.3,,,1551
1400000US06037132700,6037132700,67.5,1.6,2.3,68553,5048,61.1,0.7,9.1,29.2,150,549.8,10.5,12,,,1192
1400000US06037132900,6037132900,59.8,4,6.3,80202,3679,74,2.2,11.2,12.6,100,621,6.2,9.5,,,2028
1400000US06037133000,6037133000,59,7.3,11,67782,4449,65.7,3.7,12.6,18,100,434.3,11.3,22.1,,,1977
1400000US06037133100,6037133100,60.2,1.9,3.1,51417,5578,73.5,5.1,8.5,12.9,200,568.1,9.4,14,,,1360
1400000US06037134001,6037134001,74.3,3,3.9,57061,3936,49,0,5.5,45.5,100,439.7,19.4,19.2,,,1367
1400000US06037134002,6037134002,62.5,4.7,7,53594,3836,59.5,1.5,7.9,31.1,100,448.9,11.7,12.7,,,1268
1400000US06037134101,6037134101,60.6,6.6,9.8,66360,5469,32.9,5,22.9,39.2,100,491.5,11.8,17.9,,,1247
1400000US06037134103,6037134103,61.9,3.7,5.6,76250,4543,51,5,16,28.1,100,481.7,13.2,14,,,1299
1400000US06037134104,6037134104,67.9,2.7,3.8,57355,4635,35.1,5.6,30.4,28.9,100,492.1,15.9,14.8,,,1423
1400000US06037134201,6037134201,66.2,3.2,4.6,90528,4542,53.4,2.6,14.9,29.2,90,483,9.3,10.7,,,1337
1400000US06037134302,6037134302,60.4,7.9,11.5,95833,3824,65.5,2,13.9,18.6,100,559.5,4.6,8.8,,,1867
1400000US06037134303,6037134303,61.4,4,6.2,88526,5723,57.1,4.9,14.8,23.3,150,463.3,12.2,7.9,,,1742
1400000US06037134304,6037134304,57.3,3.2,5.3,73152,3034,50.6,4,25.7,19.7,100,542,8.2,12.7,,,2521
1400000US06037134305,6037134305,71.2,5.7,7.4,40000,4319,29.2,2.2,6.5,62.2,80,,25.4,23,,,1287
1400000US06037134306,6037134306,64.4,4,5.8,73516,4111,52,8.2,13.2,26.6,100,380.6,14.2,16.3,,,1580
1400000US06037134421,6037134421,58.1,3.5,5.7,131250,3957,82,3.7,8.3,6,100,792,3.2,2.8,,,3500
1400000US06037134422,6037134422,65.2,3.8,5.5,108929,4812,68.5,2.4,18.2,10.8,150,622,10,4.8,,,2872
1400000US06037134423,6037134423,56.6,3.4,5.7,100427,3531,70.7,7.1,15.1,7.1,100,633.8,5.6,10.2,,,2425
1400000US06037134424,6037134424,58.6,4.4,7,141875,2844,71.5,0.6,21.6,6.3,150,911.1,2.3,2.7,,,2861
1400000US06037134520,6037134520,65.4,3,4.4,41894,6072,51.4,2.5,9.5,36.7,150,340,23.3,19,,,1217
1400000US06037134521,6037134521,66.8,5.4,7.4,51932,3687,46.2,0.4,7.6,45.7,80,361.6,29.7,30.4,,,1397
1400000US06037134522,6037134522,67.4,6.4,8.6,37003,4305,51.9,4.6,3,40.4,100,415.1,23.3,30.6,,,1113
1400000US06037134710,6037134710,64.3,5.1,7.4,43708,5547,30.4,2.7,14.3,52.6,100,440.8,29,22.7,,,1188
1400000US06037134720,6037134720,60.4,7.3,10.8,63510,4549,37.6,6.1,15.8,40.4,150,491,11.4,14.4,,,1498
1400000US06037134800,6037134800,64.4,3.5,5.1,80109,6473,57.7,4.2,18.5,19.7,150,450.5,9.3,7.4,,,1948
1400000US06037134901,6037134901,60.5,2.4,3.8,68382,3119,81.7,3.8,6.8,7.7,100,581,5.3,27.9,,,1335
1400000US06037134903,6037134903,70.9,4.2,5.5,63185,6435,53,6.7,16.5,23.9,150,,12.1,18.3,,,1738
1400000US06037134904,6037134904,70.3,2.5,3.5,44774,4272,43.4,4.4,9.5,42.7,100,466.9,13.4,12.3,,,1116
1400000US06037134905,6037134905,73.8,5.8,7.3,79985,4354,63.7,12.7,14.4,9.3,200,501.2,7.3,12.4,,,2271
1400000US06037135102,6037135102,64.4,3.8,5.6,127721,3924,73.3,4.5,11.6,10.6,100,628.1,4.7,2.8,,,2276
1400000US06037135111,6037135111,63.5,1.9,2.9,100911,3496,62.1,3.1,26.6,8.1,90,539.9,6.2,5.2,,,1426
1400000US06037135113,6037135113,67.8,3,4.2,75833,3268,58.1,7.3,13.8,20.7,100,242.4,4.9,4.8,,,2255
1400000US06037135114,6037135114,55,11.5,17.3,60101,5019,60.7,3.8,30.3,5.2,150,456.9,6,21,,,1780
1400000US06037135201,6037135201,65,0.6,0.9,107407,2900,64.1,9.6,17.1,9.2,150,641,3.5,6,,,2479
1400000US06037135202,6037135202,56.2,4.4,7.2,108500,4597,69.6,3,15.7,11.6,150,620.9,5,8,,,3244
1400000US06037135203,6037135203,62.3,2,3.1,115519,7674,74.9,2.2,18.2,4.7,150,636.6,3.6,7.2,,,2706
1400000US06037137000,6037137000,54.7,3.8,6.5,115402,4992,80.7,6.1,6.4,6.8,150,790.3,3.1,6.4,,,2837
1400000US06037137103,6037137103,68.9,1.4,2.1,76906,5311,75.3,4.8,17.8,2.1,100,424.1,4.3,6.1,,,2068
1400000US06037137104,6037137104,58.9,5,7.9,103799,2889,83.1,2.1,6.5,8.2,100,642.8,9.8,11,,,3060
1400000US06037137201,6037137201,62.4,6.4,9.3,75988,6063,63.1,4.7,10.6,21.6,100,638.1,1.6,8,,,1822
1400000US06037137301,6037137301,63,3.2,4.9,152188,2354,80.2,3.8,7.7,8.3,100,886.2,1.1,2.9,,,3250
1400000US06037137302,6037137302,54,2.9,5.2,134971,4406,83,1.2,10.6,5.2,150,824.7,1.9,4.6,,,2417
1400000US06037137401,6037137401,65.1,6.4,8.9,109821,4403,79.9,4.5,9.4,6.2,150,736.8,4.3,4.4,,,2154
1400000US06037137402,6037137402,52.8,2.4,4.3,100781,4887,90.8,3.1,4.8,1.3,100,768.8,3.7,4.4,,,1883
1400000US06037137501,6037137501,63.8,6.9,9.8,85089,4516,75.8,7.6,6.1,10.5,100,994,12,8.2,,,2152
1400000US06037137502,6037137502,62.9,2.5,3.8,99836,4823,69.5,11.5,5.6,13.4,150,714.4,4.3,6.1,,,2343
1400000US06037137504,6037137504,56,1.6,2.8,158500,2073,92.6,0.9,1.6,4.9,100,1185.5,1,4.3,,,3500
1400000US06037138000,6037138000,60.3,4.8,7.4,128026,4673,78.5,7.1,7.1,7.2,150,832.9,4.2,8.3,,,2974
1400000US06037139001,6037139001,73.4,3,3.9,80156,5618,82.1,1.5,7.3,9.1,100,651,6.9,12.4,,,1680
1400000US06037139200,6037139200,57.2,5,8,67420,5840,76.8,2.6,14.4,6.2,100,560.6,4.2,10.3,,,1786
1400000US06037139301,6037139301,65.7,4.6,6.5,105192,4590,67.5,5.1,16.6,10.8,100,771.8,4.9,5.2,,,2162
1400000US06037139302,6037139302,63.8,4.8,6.9,51157,5549,63.4,8.8,7.4,20.3,150,242.1,15.1,18.8,,,1666
1400000US06037139303,6037139303,65.6,5.4,7.7,53297,4393,70.2,11.6,5.1,13,150,355.1,10.1,14.8,,,1379
1400000US06037139401,6037139401,61.1,2.2,3.5,63048,2795,86.4,1.7,6.2,5.7,90,753.8,8.6,12.6,,,1348
1400000US06037139402,6037139402,58,4.2,6.7,128529,2889,84.6,6.2,3,6.2,150,1185.9,2.9,6.1,,,3114
1400000US06037139502,6037139502,60.2,7.7,11.4,69048,2856,82.6,1.2,5.4,10.8,100,782.7,7.2,10,,,1522
1400000US06037139503,6037139503,65.9,4,5.8,56479,5887,87.9,3.3,4,4.8,100,373.5,8.1,15.8,,,1573
1400000US06037139504,6037139504,62.8,6.1,8.9,56082,4018,81.2,3.6,5.1,10.1,150,527.1,9,16.9,,,1583
1400000US06037139600,6037139600,61,4.8,7.3,79023,4803,82.3,2.2,11.1,4.4,100,1020.3,5.5,7.7,,,1692
1400000US06037139701,6037139701,62.4,1.4,2.2,144337,5336,84.9,1.8,7.1,6.3,100,1019.2,3.4,3.8,,,2746
1400000US06037139702,6037139702,57,2.8,4.7,202471,6230,90.4,3.1,3.7,2.8,150,1399.5,2.9,3.5,,,3500
1400000US06037139703,6037139703,56.8,2.9,4.9,123750,2872,78,4.5,7.3,10.2,150,1523.2,8.7,9.3,,,2883
1400000US06037139801,6037139801,55.2,3.4,5.8,137917,3517,90.8,6.1,2,1.1,100,1173.5,5.2,2.5,,,2522
1400000US06037139802,6037139802,50.5,2.2,4.2,144031,3958,83.3,0.3,9.3,7.1,150,1197.3,1.6,6.5,,,3056
1400000US06037141101,6037141101,69.6,4.9,6.6,63047,4896,73.9,13.1,7.8,5.3,100,699.5,11.4,9.3,,,1699
1400000US06037141102,6037141102,72.8,4.8,6.2,95391,3068,77.2,5.2,5.4,12.2,150,963,8,9.7,,,1929
1400000US06037141201,6037141201,77.5,5,6.1,67321,4471,79.1,7.7,4.5,8.7,150,814.2,6,9,,,1806
1400000US06037141202,6037141202,67.4,7.5,10.1,75403,2751,84,3.5,6.9,5.6,100,875,8.2,12.7,,,1902
1400000US06037141302,6037141302,76,6.3,7.7,88289,5992,79.2,8.5,7.6,4.7,150,908.8,8.9,5.5,,,1837
1400000US06037141303,6037141303,71.5,4.2,5.6,72847,3427,79.8,4.2,7.9,8.2,150,478.4,7.5,7,,,1815
1400000US06037141304,6037141304,71,5.4,7.1,84286,3087,85.1,1.5,5.2,8.3,150,714.8,4.8,10,,,1611
1400000US06037141400,6037141400,62.3,2.4,3.6,96744,4979,81.2,8.2,6.8,3.8,150,989.7,4.3,3.6,,,1676
1400000US06037141500,6037141500,60.1,3.4,5.3,214313,2977,87,1.8,9.7,1.5,100,1665,0.5,3.1,,,
1400000US06037141600,6037141600,58.9,8.6,12.7,195071,4210,86.5,0.8,7.6,5.1,150,1214.3,0.6,2.2,,,3112
1400000US06037141700,6037141700,62.4,3.7,5.5,205188,3057,87.9,2.2,7.1,2.8,100,1342.9,0.5,2.5,,,3500
1400000US06037143100,6037143100,76.8,6.3,7.6,97727,4422,70.9,5.2,7.9,16,100,744.6,6.9,5.1,,,1908
1400000US06037143200,6037143200,75.2,8,9.6,74063,4210,67.7,9.1,6.2,17,150,693.3,9.1,10.8,,,1656
1400000US06037143300,6037143300,68,4.3,5.9,87125,6730,78.1,7.1,7.2,7.6,150,810.1,10,5.7,,,1564
1400000US06037143400,6037143400,74.7,4.4,5.5,106920,6688,83.6,2.2,6.3,7.8,150,841.7,5.6,4.2,,,1769
1400000US06037143500,6037143500,71.4,7.7,9.8,91563,5241,76.4,9.8,5.7,8.1,150,1032.1,4.2,10.7,,,2065
1400000US06037143602,6037143602,59.2,7.1,10.7,84336,4648,84.2,3.3,9,3.5,100,729.5,4.4,8,,,1649
1400000US06037143603,6037143603,74.4,5.3,6.6,77667,2369,80,2.5,7.9,9.6,150,750,9,8,,,1665
1400000US06037143604,6037143604,72.7,8.6,10.6,63275,3521,61.4,7.4,20.5,10.7,150,776.8,14.3,13.2,,,1930
1400000US06037143700,6037143700,70.4,6.1,8,106818,3916,79.2,1.9,9.2,9.8,200,1192.7,3.3,5.3,,,1709
1400000US06037143800,6037143800,75.4,4.9,6.1,132366,5708,84.3,4.8,5.9,5,150,1210.5,1.1,1.5,,,1744
1400000US06037143901,6037143901,60.1,8.7,12.6,208438,4343,88.1,1.2,4.5,6.3,150,1578.1,2.6,3.8,,,2656
1400000US06037143902,6037143902,67.5,4.1,5.8,120781,2856,84.6,1.4,9.3,4.7,100,1236.2,3.7,2.3,,,2001
1400000US06037181000,6037181000,57,2.7,4.5,117409,6523,61.7,0.5,25.7,12.1,150,763.4,4.1,6.9,,,1370
1400000US06037181300,6037181300,66.8,2.4,3.5,107371,4058,47.3,2.9,34.4,15.4,150,748.2,5.4,7.2,,,1823
1400000US06037181400,6037181400,59.7,5.1,7.8,57382,4669,45.3,2.3,32.7,19.7,150,652.9,6.3,13,,,1487
1400000US06037181500,6037181500,67,5.9,8.1,108269,3918,56.3,1.7,21.2,20.8,100,638,7,6.6,,,1934
1400000US06037181600,6037181600,54.5,7.2,11.6,74205,4666,46.6,3.5,25,24.9,150,727.6,6.2,7.7,,,1428
1400000US06037183101,6037183101,66.4,2.3,3.4,57893,3437,61.6,0,11.3,27.1,100,631.6,9.3,16.6,,,1205
1400000US06037183103,6037183103,69.3,5.9,7.9,59076,4508,38.7,5.7,10,45.7,100,619.2,10.4,15,,,1354
1400000US06037183104,6037183104,63.5,4.4,6.4,76034,2226,53.4,2.9,18.3,25.5,100,653.1,11.6,5.3,,,1318
1400000US06037183220,6037183220,65.4,6.3,8.8,56710,4022,50.3,0.9,13.8,35,100,572.6,10.5,14.7,,,1275
1400000US06037183221,6037183221,61.1,6,8.9,62011,3584,44.1,0.3,8.5,47.1,90,645.1,14.2,13.7,,,1222
1400000US06037183222,6037183222,57.5,6.1,9.6,70089,3459,51.7,2.9,21.1,24.3,100,673,6.6,10.3,,,1063
1400000US06037183300,6037183300,64.1,4.1,6,73765,3256,45.7,1,21.1,32.2,100,532.8,9.8,8.3,,,1310
1400000US06037183401,6037183401,61.5,4,6.1,59211,2322,44.3,0.4,16.9,38.4,100,605.2,6.4,9.5,,,1322
1400000US06037183402,6037183402,62.5,3.7,5.6,60972,2994,40,2,31.1,26.9,150,631.4,9.2,16.3,,,1350
1400000US06037183510,6037183510,61.6,5.7,8.4,70357,2612,48.7,0,5.6,45.8,100,620,11.1,11.9,,,1643
1400000US06037183520,6037183520,55.1,8.4,13.3,44276,3787,43.3,0.3,2,54.4,90,766.2,15.7,23.7,,,1143
1400000US06037183610,6037183610,56.9,8.2,12.6,56563,3434,50.2,0.9,7.9,41,150,613.8,13.3,22.6,,,1169
1400000US06037183620,6037183620,66.7,7.1,9.6,56597,3245,50.4,2.9,10.8,35.9,150,595.8,9.7,19.6,,,1279
1400000US06037183701,6037183701,69.9,1.4,2,49386,3789,57.5,2.7,9.6,30.2,100,458.5,14,20.6,,,1226
1400000US06037183702,6037183702,67.3,4.4,6.2,54602,2906,46.9,5.3,16.4,31.4,90,530.6,3.9,17.3,,,1354
1400000US06037183810,6037183810,63.9,7.7,10.8,47350,4406,40.7,1.4,5.7,52.2,100,529.9,17.8,29.6,,,1122
1400000US06037183820,6037183820,63.3,4.2,6.2,37857,4023,35.4,1.2,4.2,59.1,80,507.7,18.8,29.1,,,1180
1400000US06037185100,6037185100,67.7,4.7,6.4,101103,6677,62.2,4.7,22.1,11,150,712.8,7,11.9,,,1310
1400000US06037185202,6037185202,67.6,5.1,7,63545,3729,59.5,3.3,10.7,26.5,100,697,7.5,11.3,,,1393
1400000US06037185203,6037185203,59.3,8,11.8,48796,3609,56.5,0.8,7.9,34.8,100,574.8,22.6,23.4,,,1167
1400000US06037185204,6037185204,63.7,2.2,3.3,85625,1979,44.4,1,28.1,26.5,100,709.7,6.2,9.4,,,1767
1400000US06037185310,6037185310,58.8,7.1,10.8,58194,3113,54.7,0.4,10.4,34.5,100,482.8,15.1,9.8,,,1112
1400000US06037185320,6037185320,56.2,7.7,12.1,45600,2970,45.7,0.6,6.7,47,100,455.4,16.3,25.5,,,1057
1400000US06037186100,6037186100,66.2,3.4,4.9,92738,5024,48.9,2.6,28,20.4,150,685.4,3.7,5.5,,,1349
1400000US06037186201,6037186201,64.6,2.3,3.4,62125,3437,35.6,2.9,36.3,25.2,80,610.4,13.8,18,,,1341
1400000US06037186202,6037186202,64.2,3,4.5,84375,1953,45.4,0.4,27.4,26.9,90,506.5,9.5,5.3,,,1233
1400000US06037186203,6037186203,69.9,6.1,8.1,108011,3303,62.5,1,13.7,22.8,90,721.2,6.1,4.5,,,2656
1400000US06037186301,6037186301,63.9,6.5,9.3,45769,3074,52.6,5,13.1,29.4,150,565.5,20.1,32.1,,,1266
1400000US06037186302,6037186302,63.6,7.5,10.5,74244,5442,55.4,1.9,15.2,27.4,150,685.3,10.6,16.8,,,1336
1400000US06037186401,6037186401,64.1,5.1,7.4,40282,3437,45.9,0.3,11.4,42.4,150,595,20.2,22.6,,,1224
1400000US06037186403,6037186403,54.7,4.3,7.3,55625,2743,45.9,1,24.8,28.3,100,613,12,16.5,,,1159
1400000US06037186404,6037186404,66.4,8,10.8,57574,2816,38.4,0.5,15.7,45.5,100,610,17,17.7,,,1188
1400000US06037187101,6037187101,60.1,3,4.8,79898,3267,61.4,0.8,20.2,17.5,100,731.9,11.8,9.8,,,1419
1400000US06037187102,6037187102,54.7,7.6,12.3,53333,3897,37.5,1.1,22.2,39.1,100,672.9,9.8,25.1,,,1213
1400000US06037187200,6037187200,62.3,4.6,6.9,67125,2968,54.4,0.4,10.2,35,150,614.2,14,12.2,,,1449
1400000US06037187300,6037187300,73.7,4.7,6,94710,3479,68.3,2.1,17.5,12.1,150,892.3,9.7,7.1,,,1956
1400000US06037188100,6037188100,70.1,1.9,2.6,59306,3963,46.8,1.8,10.1,41.4,150,744,9.2,8.9,,,1635
1400000US06037188201,6037188201,78,6.6,7.8,79292,3548,68.6,4,12.6,14.7,200,930.6,5,4.9,,,1691
1400000US06037188202,6037188202,70.7,3,4,110442,2334,73.1,2.7,14.4,9.8,100,1608.5,10.4,2.6,,,1695
1400000US06037188300,6037188300,64,7,9.8,99375,3955,41,0.3,24.9,33.8,100,743.9,6.8,7.5,,,1589
1400000US06037189101,6037189101,72.8,5,6.5,65451,2410,80,0.4,13.1,6.5,100,751.9,6.3,9.5,,,1545
1400000US06037189102,6037189102,80.2,4.3,5.1,85331,3283,73.3,1.4,6.6,18.8,200,756.5,3.8,10,,,1601
1400000US06037189201,6037189201,64.2,4.7,6.9,40048,3370,75.3,4.7,9.7,10.3,200,680.6,8.3,21,,,1323
1400000US06037189202,6037189202,62.9,6.1,8.8,115291,2325,86.1,0.3,5.6,8,100,1409.1,4.9,9.6,,,1801
1400000US06037189300,6037189300,67.5,5.7,7.8,174943,3130,77.4,3.1,13,6.5,100,1738,4.4,4.9,,,1415
1400000US06037189400,6037189400,72.9,6.2,7.9,159609,3247,81.8,6.1,5,7.1,150,1180.2,5,8.2,,,1946
1400000US06037189500,6037189500,67.7,10.3,13.2,52976,4151,80.6,2,5.9,11.6,150,951.4,9.5,20.6,,,1575
1400000US06037189600,6037189600,79.9,7.3,8.4,70109,3787,74,4.1,4.7,17.1,100,1075.6,9.6,9.7,,,1621
1400000US06037189701,6037189701,68,4.6,6.4,91451,3200,79.1,1.7,8.4,10.9,150,1051,6.8,8.4,,,2092
1400000US06037189702,6037189702,61.8,9.5,13.4,84583,2090,80,7.3,5,7.7,100,1228.9,7.5,13.7,,,1717
1400000US06037189800,6037189800,71.4,5.3,6.9,67872,3923,75.3,5.4,3.9,15.4,150,931.8,3.5,13.1,,,1749
1400000US06037189902,6037189902,74.2,7,8.6,56378,5117,75.6,2.3,13.2,8.9,150,548.6,8.9,18.2,,,1643
1400000US06037189903,6037189903,74.9,6.2,7.7,53973,2009,72.9,5,12.5,9.6,100,579.8,17,18,,,1858
1400000US06037189904,6037189904,75.7,6.5,7.9,48293,2402,68.2,8.8,7,16.1,150,,13.7,16.2,,,1626
1400000US06037189905,6037189905,69.6,5.7,7.6,68393,2402,82.4,4.8,6,6.7,150,630.4,11.6,11.7,,,1706
1400000US06037190100,6037190100,70,14.5,17.2,52097,4603,66.9,7.1,9.9,16.1,150,537.5,15.7,18.2,,,1520
1400000US06037190201,6037190201,52.3,8.9,14.6,29706,2533,58.9,9,3.1,29.1,100,,12.8,35.1,,,1135
1400000US06037190202,6037190202,70.9,5.5,7.2,38250,3328,61.2,13,6.4,19.4,100,,14.5,25.2,,,1568
1400000US06037190301,6037190301,68.1,4.6,6.3,48924,5650,59.3,12.5,9.7,18.5,150,986.1,19.1,18.6,,,1162
1400000US06037190401,6037190401,67.1,7.6,10.2,44235,2863,66.6,0.9,13.7,18.8,150,495.5,19.6,14.7,,,1313
1400000US06037190402,6037190402,63.5,2.6,4,34138,2405,68.6,6.1,14.8,10.4,100,,12.7,23.8,,,1254
1400000US06037190510,6037190510,67.1,4,5.7,41736,4240,39.7,4.8,23.8,31.7,150,,14.3,27.8,,,1337
1400000US06037190520,6037190520,63.9,6.6,9.4,35938,3873,44.2,2.7,19.1,34.1,100,374,11.6,29.7,,,1160
1400000US06037190700,6037190700,68,3.7,5.2,37300,2841,66.3,4.1,6.9,22.7,100,1021.2,7.7,29.3,,,1357
1400000US06037190801,6037190801,46.6,11.6,20,25997,2693,46.3,8.8,9.1,35.8,100,793.1,13.2,40.5,,,1143
1400000US06037190802,6037190802,66,5.7,7.9,39564,2835,41.8,6.8,7,44.4,150,645,13.6,24.2,,,1221
1400000US06037190901,6037190901,64.6,3.2,4.7,32212,4429,30.8,8.8,5.2,55.2,100,849,18.1,27.7,,,1052
1400000US06037190902,6037190902,66,5,7,35787,3835,42.2,4.9,2.4,50.5,150,707.3,19,27.4,,,1153
1400000US06037191000,6037191000,79,5.1,6,54021,4621,49.9,14.6,13.4,22.2,150,621.9,14.8,17.1,,,1519
1400000US06037191110,6037191110,56.6,2.9,4.8,36667,3476,63.8,3.5,13.8,18.9,100,612,19.5,30.4,,,1138
1400000US06037191120,6037191120,59.3,9.2,13.4,38204,4068,47.3,2.2,19.9,30.5,100,661.5,18.1,19.3,,,1140
