GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_hvalue,pct_noins,pct_poverty
1400000US06037212800,6037212800,51.8,4.7,,33505,4914,22.7,13.7,22.7,40.9,1476,194000,,19
1400000US06037212900,6037212900,43.8,10.7,,22592,4407,23.1,17.7,18.1,41.1,1553,266700,,32.2
1400000US06037213100,6037213100,48.9,7.4,,30678,2643,19.9,13.2,39.1,27.8,848,285100,,28.7
1400000US06037213201,6037213201,49.5,5.6,,21568,3855,18.5,3.7,38.2,39.6,1392,207900,,26.2
1400000US06037213202,6037213202,54,7.1,,21441,4125,20.4,6.5,19.4,53.7,1319,162200,,30.2
1400000US06037213310,6037213310,45.4,5.5,,19655,3550,19.8,2.7,22.2,55.3,1166,161900,,42.5
1400000US06037213320,6037213320,39.6,7.1,,17070,2743,26.5,2,27.3,44.2,1048,175000,,38.1
1400000US06037213401,6037213401,47.1,9.8,,18627,5623,28,2.8,18.6,50.6,1714,252300,,46.2
1400000US06037213402,6037213402,49.1,6.6,,21883,5318,24.6,2.2,16.7,56.5,1693,29600,,32.8
1400000US06037214000,6037214000,56.7,3.9,,70161,3734,92,0.8,2.3,4.9,1422,493700,,8.9
1400000US06037214100,6037214100,67.6,1.9,,69663,3806,88.7,2.5,4.6,4.2,1804,735700,,6.4
1400000US06037214400,6037214400,70.1,8.5,,47852,2950,87.4,2.5,3.3,6.8,1819,875000,,11.4
1400000US06037214500,6037214500,59.7,3.6,,46828,8569,54.5,7.9,31.8,5.8,4791,310500,,10.9
1400000US06037214600,6037214600,64.6,4.2,,47243,2527,85.9,2.6,8.1,3.4,1433,440200,,10.4
1400000US06037214700,6037214700,72.5,2.9,,65592,2484,87.8,2.8,4.8,4.6,1314,494600,,6.4
1400000US06037214800,6037214800,59.2,4.7,,47831,2544,89.5,2.5,3.4,4.6,1494,525800,,8.4
1400000US06037214900,6037214900,59.1,6.1,,42500,5829,82.2,2.3,6.9,8.6,3938,413600,,11.3
1400000US06037215100,6037215100,75,3.5,,37116,5630,64,11.2,16.7,8.1,3901,275000,,12.2
1400000US06037216100,6037216100,62.4,3.7,,53310,2420,38.1,31.5,20.8,9.6,1116,358200,,9.3
1400000US06037216200,6037216200,63.1,4,,43720,4324,33.6,39.8,16.3,10.3,2240,367200,,10.9
1400000US06037216300,6037216300,60.4,4.9,,50753,4653,62.2,16.3,13.3,8.2,2438,451600,,6.7
1400000US06037216400,6037216400,61.1,3.3,,40915,6774,76.5,4.2,6.6,12.7,3559,270300,,17.8
1400000US06037216700,6037216700,57.5,6.4,,46250,3910,28.1,51.5,5,15.4,1678,290700,,13
1400000US06037216800,6037216800,64.6,3.4,,52331,3576,67,13.6,6.7,12.7,1616,496100,,16
1400000US06037216900,6037216900,59.9,7.5,,46250,5382,31.5,50.8,4.5,13.2,2532,261500,,13.4
1400000US06037217000,6037217000,64.8,3.9,,45641,6726,69.9,11.1,6.5,12.5,3016,348200,,13.2
1400000US06037217100,6037217100,58.1,4.2,,32582,6036,21.6,47.1,3.1,28.2,2632,221200,,18
1400000US06037217200,6037217200,57.8,5,,39141,3950,20.5,44.7,7.3,27.5,1669,265000,,12.8
1400000US06037218110,6037218110,53,3.9,,22746,3385,20,32.6,10.3,37.1,1197,245500,,30.5
1400000US06037218120,6037218120,47,4.9,,24080,4588,25.1,15.7,11.1,48.1,1444,244600,,36.9
1400000US06037218210,6037218210,49.8,3.8,,24375,4434,21.3,26.8,1.4,50.5,1240,176700,,32.9
1400000US06037218220,6037218220,53.3,5.9,,31995,4469,14.9,44.6,3.3,37.2,1515,263600,,19.6
1400000US06037218300,6037218300,49.3,6.6,,30557,5569,18.3,46.9,2.2,32.6,2112,168600,,19.8
1400000US06037218400,6037218400,45.1,7.3,,28274,5880,22.8,38.1,1.6,37.5,1835,164000,,32
1400000US06037218500,6037218500,46.4,5.1,,32309,3253,20.8,46.4,2.1,30.7,1140,151500,,23.7
1400000US06037218600,6037218600,45.5,9.6,,26522,3742,17,49.9,2.6,30.5,1440,156300,,27.3
1400000US06037218700,6037218700,49.5,6.6,,24978,4255,16.2,52.3,2.9,28.6,1490,207800,,23.5
1400000US06037218800,6037218800,44.3,8.9,,23059,2821,21.1,34.1,3,41.8,957,188900,,35.2
1400000US06037218900,6037218900,47.8,9.3,,21469,5432,13.4,51.7,3,31.9,2128,207300,,29.6
1400000US06037219010,6037219010,47.7,2.7,,30438,2602,15.5,36.7,4.7,43.1,829,154300,,22.3
1400000US06037219020,6037219020,41.1,5.2,,27355,4362,11.9,44.7,1.6,41.8,1401,153800,,27.8
1400000US06037219300,6037219300,49.8,8.5,,22688,3489,12.2,45.9,7.1,34.8,1420,143400,,32
1400000US06037219500,6037219500,49.5,2.3,,50425,1703,4.3,58.4,28.5,8.8,762,183500,,5
1400000US06037219700,6037219700,50.8,5.8,,33800,3164,17.2,40.8,1.4,40.6,1032,147800,,23
1400000US06037219800,6037219800,47,6.8,,26454,4783,28.3,28.7,0.9,42.1,1499,142800,,24
1400000US06037219900,6037219900,50.7,3.7,,26859,5993,23.9,28.9,1.2,46,1761,135600,,31.2
1400000US06037220000,6037220000,49.7,5.5,,28147,5165,13.2,55.3,2.3,29.2,1988,153100,,13.7
1400000US06037220100,6037220100,53.9,7.6,,30954,2387,13,68.6,7.6,10.8,1031,214200,,20.4
1400000US06037221110,6037221110,40.8,10.2,,18397,3819,26.6,1.9,6.6,64.9,1100,187500,,47
1400000US06037221120,6037221120,51,6.6,,28021,3375,29.7,2.7,1.2,66.4,833,154700,,29.3
1400000US06037221210,6037221210,59.1,6.6,,35441,3269,32.5,7.6,5.2,54.7,905,186100,,19.3
1400000US06037221220,6037221220,46.2,7.8,,22839,3553,29.6,2.2,3.8,64.4,1019,155700,,33.4
1400000US06037221301,6037221301,45.8,11,,21952,6069,26,24.5,7.2,42.3,1828,258900,,35.7
1400000US06037221302,6037221302,43.4,8.6,,20863,4472,23.4,26.3,6,44.3,1348,255400,,41.1
1400000US06037221400,6037221400,32.6,14.7,,17284,4350,22.7,53.2,2.1,22,1685,256500,,37
1400000US06037221500,6037221500,45,4.6,,18340,5145,22.2,33,6,38.8,1770,175500,,29.9
1400000US06037221600,6037221600,46.4,6.6,,23269,5036,23.7,12.4,2.6,61.3,1341,173900,,31.7
1400000US06037221710,6037221710,44.5,7.1,,18692,4694,28.7,7.2,2.7,61.4,1468,181300,,33.6
1400000US06037221810,6037221810,42.5,6.7,,17958,3071,27.8,11.9,16.2,44.1,1061,158900,,33.7
1400000US06037221820,6037221820,46.3,9.2,,13839,3234,38.4,9.8,28.1,23.7,1215,198200,,53.9
1400000US06037221900,6037221900,37.7,9.8,,11817,5612,39.6,10.1,23.4,26.9,1491,155600,,50.7
1400000US06037222000,6037222000,49.1,7.7,,28938,7314,16.4,42.6,0.9,40.1,2281,153400,,25.4
1400000US06037222100,6037222100,47.6,6.5,,26012,3738,17.8,33.7,1.7,46.8,1181,163100,,28
1400000US06037222200,6037222200,49.6,8,,22991,3878,15.5,30.7,1.9,51.9,1250,184900,,33.7
1400000US06037222500,6037222500,50.8,8.7,,27687,4437,14.3,38.5,0.9,46.3,1325,150600,,32.1
1400000US06037222600,6037222600,43.2,8.7,,21792,5419,15.8,33.1,2.7,48.4,1708,159500,,40.8
1400000US06037222700,6037222700,63.7,0,,3779,246,47.2,4.9,27.6,20.3,146,0,,91.6
1400000US06037224010,6037224010,44.7,8.4,,17587,2529,31.9,5.9,5.5,56.7,901,193300,,36.3
1400000US06037224020,6037224020,46.6,5.6,,22303,2427,30.1,3,0.9,66,673,135600,,41.3
1400000US06037224200,6037224200,45.5,8.3,,17820,3067,28.9,5.6,0.9,64.6,935,164100,,38.5
1400000US06037224310,6037224310,45.2,8.5,,17594,2238,30,2.6,2.1,65.3,634,152800,,43.6
1400000US06037224320,6037224320,49.4,6.6,,16036,3293,26.3,2.9,2,68.8,1073,215700,,46.4
1400000US06037224410,6037224410,55.4,1.5,,19397,3423,31.7,4.5,9.4,54.4,1156,183800,,37.2
1400000US06037224420,6037224420,49.9,5.6,,19806,2313,30,5.8,4.3,59.9,809,189400,,35.6
1400000US06037224600,6037224600,50,4.5,,23482,3862,37.7,7.3,1.1,53.9,909,157500,,29.9
1400000US06037224700,6037224700,40.3,6.7,,6310,5230,58.9,5.9,20.5,14.7,1064,256300,,79.7
1400000US06037226000,6037226000,41.3,17.5,,17292,4232,24.6,13.4,7.9,54.1,1501,174800,,40.7
1400000US06037226410,6037226410,42,6.3,,25655,3990,34.8,3.4,1.6,60.2,863,177500,,35.1
1400000US06037226420,6037226420,51.8,5.1,,25467,5155,22.7,10.8,1.8,64.7,1193,147600,,37.5
1400000US06037226700,6037226700,45.1,4.3,,24122,6469,26.3,5.9,0.5,67.3,1403,146700,,35.4
1400000US06037227010,6037227010,47.5,6.7,,23396,4297,27.7,7,0.2,65.1,998,185100,,40
1400000US06037227020,6037227020,52.3,3.6,,27447,3545,24.4,9.5,0.2,65.9,794,162200,,37.6
1400000US06037228100,6037228100,42.3,5.1,,21886,4929,28.9,10.7,0.4,60,1075,128500,,44.1
1400000US06037228210,6037228210,43.8,9,,27112,3404,31.2,11.5,0.1,57.2,841,131300,,32.8
1400000US06037228220,6037228220,39.3,7.5,,21810,3904,24.5,19.9,0.1,55.5,901,122600,,44.9
1400000US06037228310,6037228310,49.1,9.2,,22490,4774,30.8,18.2,0.2,50.8,1097,145200,,40.3
1400000US06037228320,6037228320,46.7,11.4,,25591,3112,32.9,19.7,0,47.4,773,121500,,36.8
1400000US06037228410,6037228410,40.5,6.3,,25429,5280,35.2,7.3,0.1,57.4,1126,137900,,43
1400000US06037228420,6037228420,46.2,8.7,,20758,2830,22.5,15.1,0,62.4,721,141400,,44.9
1400000US06037228500,6037228500,46.2,6.5,,24167,4506,27.5,16.7,0.3,55.5,1095,134200,,43.1
1400000US06037228600,6037228600,42.7,7.1,,21525,4667,31,19.5,0.2,49.3,1131,137600,,37.3
1400000US06037228710,6037228710,35.7,7.4,,20451,4031,25.6,14.9,0.1,59.4,1003,137700,,44.6
1400000US06037228720,6037228720,42.6,7.9,,25785,4157,31.4,14.2,0.1,54.3,968,127200,,39.4
1400000US06037228800,6037228800,39.8,6.9,,20743,5354,28.7,15.3,2.9,53.1,1223,138900,,44.5
1400000US06037228900,6037228900,45.9,9.2,,20590,3068,26.7,15.6,4.4,53.3,761,139600,,44.6
1400000US06037229100,6037229100,51,5.3,,27315,4094,26,14.5,0,59.5,919,137600,,31.8
1400000US06037229200,6037229200,37.9,10.6,,18227,4313,22,24.9,0,53.1,1159,134500,,43.5
1400000US06037229300,6037229300,45.5,8.5,,21918,4961,23.7,18.4,0.2,57.7,1312,160300,,43.7
1400000US06037229410,6037229410,47.9,5.6,,25719,3274,23,18.4,0.2,58.4,837,144000,,33.1
1400000US06037229420,6037229420,40.2,7.3,,23750,4450,28.7,17.1,0.2,54,1071,131700,,38.8
1400000US06037231100,6037231100,30.7,1.4,,15859,1383,40.2,11.9,1.8,46.1,453,145800,,48.8
1400000US06037231210,6037231210,49.1,11.4,,25690,3523,19.7,34.2,0.6,45.5,1110,143800,,38.2
1400000US06037231220,6037231220,42.8,9,,20234,3518,22.9,30.9,0.5,45.7,1056,141600,,40.3
1400000US06037231300,6037231300,43.8,6.6,,23548,4561,15.9,40.6,0.8,42.7,1477,156100,,36.9
1400000US06037231400,6037231400,50,7.2,,31000,4243,13.6,48.9,4.5,33,1428,150700,,25.5
1400000US06037231500,6037231500,42.3,12,,35566,4218,12.2,56.3,2.7,28.8,1390,145400,,19
1400000US06037231600,6037231600,42.1,10,,20308,6364,16.1,42.6,0.9,40.4,2053,154900,,33
1400000US06037231710,6037231710,41.4,10,,15122,4324,24.3,22.9,0.7,52.1,1263,162500,,51.1
1400000US06037231720,6037231720,38.4,8.1,,16441,4194,22.2,26.1,1.1,50.6,1231,146800,,42.4
1400000US06037231800,6037231800,46.7,5.8,,18414,5772,23.8,17.3,0.3,58.6,1611,147800,,46.2
1400000US06037231900,6037231900,44.5,7.5,,19587,6092,19.8,20.4,0.4,59.4,1600,156000,,46.3
1400000US06037232110,6037232110,46,9.8,,21434,2951,17.8,36.2,0.2,45.8,939,115900,,39.2
1400000US06037232120,6037232120,46.3,5.9,,19938,3376,21.8,29.6,0.3,48.3,1006,154600,,38.3
1400000US06037232200,6037232200,49.1,10.6,,24830,3010,16.8,47,1.4,34.8,880,152500,,35.2
1400000US06037232300,6037232300,37.5,12,,27958,3791,14.8,49.8,0.2,35.2,1097,143900,,25.1
1400000US06037232400,6037232400,44.3,7.4,,24464,6366,12.9,56.3,0.8,30,2038,150500,,30.6
1400000US06037232500,6037232500,38.9,8.3,,25614,4249,15.4,56.4,0.3,27.9,1456,136900,,28.4
1400000US06037232600,6037232600,43.1,8.3,,25094,5460,20.3,43.1,0.4,36.2,1771,138400,,30.4
1400000US06037232700,6037232700,40.5,7.6,,19410,4614,19.9,34.3,0.3,45.5,1317,135800,,39.5
1400000US06037232800,6037232800,43.7,10.4,,21797,4264,18.9,26.5,0,54.6,1148,137800,,37.8
1400000US06037234000,6037234000,50.4,5.1,,33808,5053,6,72.9,3.3,17.8,2011,185500,,24
1400000US06037234200,6037234200,50.3,3.2,,37857,2361,3.3,74.4,15.9,6.4,1110,194100,,10.7
1400000US06037234300,6037234300,60.5,6.3,,31443,4262,1.7,91.7,1.1,5.5,2392,218100,,16.1
1400000US06037234500,6037234500,49.6,8.5,,30539,5373,7.7,71.1,1,20.2,2038,144900,,19.1
1400000US06037234600,6037234600,48.9,7.5,,32164,4813,7.1,75.4,1,16.5,1674,151200,,16.3
1400000US06037234700,6037234700,48.8,6,,28972,3968,9.1,67.2,0.8,22.9,1457,143100,,21.5
1400000US06037234800,6037234800,50.1,6.3,,33833,3314,8.2,67.8,0.6,23.4,1129,132100,,15.9
1400000US06037234900,6037234900,43,11.5,,18655,7064,13.9,56.5,0.4,29.2,2599,148000,,43.8
1400000US06037235100,6037235100,52.7,5.6,,51989,4667,6.9,78.2,1.1,13.8,1784,176100,,10.2
1400000US06037235201,6037235201,48.3,10.3,,31379,2719,5.8,76.5,0.2,17.5,973,155400,,25.9
1400000US06037235202,6037235202,51.5,7.6,,26085,4730,9.9,65.8,0.4,23.9,1893,169400,,34.6
1400000US06037236000,6037236000,60.3,3,,47880,4182,15.5,71.3,6.6,6.6,2139,242700,,7.7
1400000US06037236100,6037236100,39.7,6.9,,18549,5172,2.8,82.9,6.5,7.8,2678,188900,,32.5
1400000US06037236201,6037236201,41.6,9.8,,20718,6289,8,73.6,0.3,18.1,2883,95000,,42
1400000US06037236202,6037236202,46.1,11,,18606,6021,15.3,59,0.5,25.2,2425,0,,38.9
1400000US06037236400,6037236400,54.6,6.3,,58598,4193,3.3,89.8,1.4,5.5,1974,317000,,11.7
1400000US06037237100,6037237100,48.3,7.4,,22247,6558,14.7,33.7,0.3,51.3,1911,141600,,43.9
1400000US06037237200,6037237200,43.6,9,,24910,6071,14.4,39,0.3,46.3,1857,137800,,33.6
1400000US06037237300,6037237300,45,8.2,,29449,5495,12.4,68.8,0.4,18.4,2000,135600,,21.7
1400000US06037237400,6037237400,45.5,5.6,,31178,7899,18.7,47.2,0.2,33.9,2371,130400,,28
1400000US06037237500,6037237500,41.7,9.7,,20109,3673,19.2,40,0.4,40.4,1145,140700,,41.4
1400000US06037237600,6037237600,42.5,7.6,,20212,5750,17.7,29.7,0.3,52.3,1655,131700,,35.9
1400000US06037237710,6037237710,51,8.2,,23186,3883,27.9,35.2,0.4,36.5,1249,144800,,38.8
1400000US06037237720,6037237720,43.9,8.8,,16310,3381,32,27.6,0.3,40.1,946,138000,,42.8
1400000US06037237800,6037237800,49.2,6.9,,31926,4217,10.8,62.9,0.1,26.2,1389,139100,,26.6
1400000US06037237900,6037237900,47.9,3.9,,34314,3537,5.1,80.8,0.6,13.5,1343,156700,,19.3
1400000US06037238000,6037238000,50.7,6.9,,43375,5963,6.6,82.6,0.2,10.6,2121,157700,,16.1
1400000US06037238100,6037238100,47.2,7.7,,38860,4585,7,80.5,0.2,12.3,1745,159700,,21.1
1400000US06037238200,6037238200,47.7,4.2,,29167,5243,6.4,79.7,0.1,13.8,2233,145700,,20
1400000US06037238310,6037238310,41.3,7,,15563,5281,18.5,32.7,0.1,48.7,1553,161300,,54.2
1400000US06037238320,6037238320,36.6,10.8,,16914,4214,18.8,36.3,0.3,44.6,1325,138700,,47
1400000US06037238400,6037238400,47.9,5.4,,40500,4160,3.5,86.4,0.4,9.7,1587,158300,,16.6
1400000US06037239200,6037239200,42.1,8,,24256,6466,18.4,22.3,0.3,59,1731,142500,,38.6
1400000US06037239310,6037239310,37.7,14.2,,19976,2629,20.1,26.5,0.5,52.9,719,169900,,40.2
1400000US06037239320,6037239320,40.5,6.5,,24219,2992,19.9,21.6,0.3,58.2,748,164900,,39.9
1400000US06037239330,6037239330,42.1,4.8,,29444,2654,20.6,19.7,0.2,59.5,673,143100,,36.3
1400000US06037239500,6037239500,39.6,8.7,,21392,5995,18.8,32.9,0.2,48.1,1693,133200,,43.2
1400000US06037239600,6037239600,44.2,5.5,,20896,5167,23.1,27.9,0.1,48.9,1423,135500,,42.7
1400000US06037239700,6037239700,36.7,6.7,,23214,5991,24.7,30.1,0.4,44.8,1577,131300,,40.5
1400000US06037239800,6037239800,40.2,9.4,,20039,7563,20.3,35.1,0.2,44.4,2127,132700,,44.5
1400000US06037240010,6037240010,30.6,7.3,,16776,3536,18.7,32.6,0.3,48.4,985,134100,,46.1
1400000US06037240020,6037240020,39.2,6.5,,21377,4262,18.9,37.2,0.4,43.5,1202,131300,,36.1
1400000US06037240200,6037240200,42.2,7.5,,24395,5488,18.1,34.4,0.4,47.1,1535,129300,,36.8
1400000US06037240300,6037240300,41.4,9.2,,18906,5945,28.3,33.5,0.5,37.7,1752,135000,,44.3
1400000US06037240400,6037240400,37.8,8.4,,24525,5899,16.5,47.7,0.2,35.6,1744,131500,,32.5
1400000US06037240500,6037240500,38.9,7.7,,20781,5896,12.8,45.8,0.5,40.9,1760,125200,,46.1
1400000US06037240600,6037240600,37.5,8.5,,21391,4135,16.8,42.1,0,41.1,1202,129100,,37.5
1400000US06037240700,6037240700,39.6,7,,24364,5240,13.6,52.3,0.1,34,1568,125500,,36.2
1400000US06037240800,6037240800,38.4,8.7,,23969,3817,12.9,44.4,0.2,42.5,1063,133700,,35.9
1400000US06037240900,6037240900,44.8,9.4,,24858,4678,17.8,33.2,0.2,48.8,1205,129100,,36.1
1400000US06037241000,6037241000,37.6,9.2,,23920,5900,10.6,57.2,0.3,31.9,1704,137200,,36.1
1400000US06037241110,6037241110,38.7,7.7,,19194,2689,13.7,48.7,0.4,37.2,773,143600,,31.6
1400000US06037241120,6037241120,39.5,6.3,,21385,5656,16.8,35.5,0.3,47.4,1597,140200,,37.1
1400000US06037241200,6037241200,41.6,4.7,,25456,4835,10.2,62.1,0.5,27.2,1567,140900,,30.9
1400000US06037241300,6037241300,42.4,8.5,,26419,2955,22.5,50.2,0.3,27,891,154200,,35
1400000US06037241400,6037241400,41.1,8.1,,24147,4212,13.5,41.6,0.1,44.8,1156,125400,,38.1
1400000US06037242000,6037242000,38.9,9.9,,20776,3194,12,45.3,0,42.7,954,131300,,46.7
1400000US06037242100,6037242100,23.3,18.4,,13306,2649,8.6,59.9,0.1,31.4,708,0,,69.5
1400000US06037242200,6037242200,38.9,8.1,,25169,5550,17.2,31.9,0.3,50.6,1472,132000,,38.4
1400000US06037242300,6037242300,40.6,9,,22759,3784,13.3,39.6,0.1,47,1056,107300,,41.7
1400000US06037242600,6037242600,29.6,13.4,,12053,4653,13.3,45.6,0.1,41,1245,118800,,67.1
1400000US06037242700,6037242700,35.7,11.6,,20378,4739,14.3,33.1,0.3,52.3,1150,117800,,44.3
1400000US06037243000,6037243000,38.2,10.5,,23092,5483,18.9,20.9,0.1,60.1,1247,117600,,44.3
1400000US06037243100,6037243100,31.6,9.3,,17818,4778,14.1,45,0.4,40.5,1226,125800,,48.1
1400000US06037261101,6037261101,61.6,4.3,,107063,3823,93.4,1.8,2.3,2.5,1825,695800,,6.4
1400000US06037261102,6037261102,59.4,2.7,,157803,4217,90.9,1.1,4.5,3.5,1781,955400,,4.8
1400000US06037261200,6037261200,61.3,2.6,,116541,4291,89.4,1.2,5.7,3.7,1876,680800,,5.9
1400000US06037262100,6037262100,60.1,1.8,,180887,3530,85.3,1.6,7.6,5.5,1455,1000001,,3.7
1400000US06037262200,6037262200,59.1,1.5,,137129,4398,87,2.2,6.2,4.6,1879,1000001,,5.8
1400000US06037262301,6037262301,57.7,1.4,,164665,2670,78.9,1.8,10.6,8.7,936,923900,,6
1400000US06037262302,6037262302,58.4,1.4,,123526,2742,90.6,0.7,4.6,4.1,1280,1000001,,3.8
1400000US06037262303,6037262303,57.2,0.4,,169084,3145,91.6,0.9,4.5,3,1239,1000001,,2.5
1400000US06037262400,6037262400,54.7,1.3,,184560,3236,88.8,1,6.9,3.3,1283,1000001,,1.7
1400000US06037262500,6037262500,60,4.1,,117440,3523,93.2,0.2,3.7,2.9,1483,785100,,2.9
1400000US06037262601,6037262601,65.8,2.3,,158214,3274,89.4,0.8,7.2,2.6,1299,666300,,4.4
1400000US06037262602,6037262602,59.9,2.2,,112615,6580,89.3,0.9,5.7,4.1,2800,906100,,4.4
1400000US06037262701,6037262701,63.6,1.1,,88121,3404,92.9,0.8,3.1,3.2,1713,788900,,3.1
1400000US06037262702,6037262702,59,2.3,,125397,3456,93.5,0.9,2.3,3.3,1387,1000001,,4.9
1400000US06037262800,6037262800,62.1,3.3,,187895,3703,92.1,0.4,3.6,3.9,1629,1000001,,4.2
1400000US06037264000,6037264000,55.3,2.6,,110262,3199,92.3,0.4,3.8,3.5,1357,1000001,,3.9
1400000US06037264101,6037264101,75.6,2.9,,62244,5103,87,1.3,7.4,4.3,3399,845700,,8.5
1400000US06037264301,6037264301,76,3.8,,60320,4586,85.7,1.4,8.2,4.7,3046,342500,,7
1400000US06037264302,6037264302,67.8,2.8,,75384,5375,86.2,1.1,7.6,5.1,3038,633000,,6
1400000US06037265100,6037265100,53.5,1.5,,135487,2557,87.9,1,5.4,5.7,1325,1000001,,8.6
1400000US06037265200,6037265200,55.2,6.2,,65185,6531,67.2,2.4,22.4,8,2111,1000001,,11.5
1400000US06037265301,6037265301,33.5,13.7,,18942,7424,40.2,3,44.6,12.2,541,236400,,52.6
1400000US06037265303,6037265303,60.5,2.5,,13494,4152,48.9,2,38.5,10.6,1821,0,,70
1400000US06037265304,6037265304,49.6,6.4,,11875,3932,52.1,3,30.9,14,1267,0,,74
1400000US06037265305,6037265305,48.7,8.1,,18073,2937,61.5,2.3,25.5,10.7,1201,0,,57.2
1400000US06037265410,6037265410,64.5,2,,95341,1334,88,1.2,6.4,4.4,688,672600,,5.4
1400000US06037265420,6037265420,60.3,2.3,,157017,1756,87,1.5,7.4,4.1,782,854100,,3
1400000US06037265510,6037265510,67.2,1.9,,49178,3896,59.3,2,30.7,8,2447,701500,,23.3
1400000US06037265520,6037265520,67.7,2.6,,67476,4243,80.1,2.1,10.9,6.9,2362,461800,,9.2
1400000US06037265600,6037265600,57.5,2.4,,66202,5763,82.9,1.2,8.6,7.3,3296,634200,,9
1400000US06037265700,6037265700,57.6,2.9,,65341,4653,86,1.5,5.8,6.7,2695,780600,,8.6
1400000US06037267100,6037267100,70.2,2.9,,70638,5573,84,2,8.8,5.2,2979,525300,,6.4
1400000US06037267200,6037267200,69.2,3.5,,58983,5455,77,2.2,12.3,8.5,2932,517000,,10
1400000US06037267300,6037267300,67.2,3.9,,35763,5146,50.7,3.4,23.6,22.3,2890,223500,,21.2
1400000US06037267401,6037267401,67.6,2.3,,44091,5581,69.3,2.7,16.2,11.8,3469,795500,,20.7
1400000US06037267402,6037267402,66.8,3.6,,46476,4820,72.7,2.9,13.8,10.6,2667,225000,,11.2
1400000US06037267501,6037267501,71.3,2.9,,37941,5307,53.6,2.7,19.9,23.8,2607,326000,,18.1
1400000US06037267502,6037267502,63.7,4.1,,41906,3294,61,2.1,18.8,18.1,1614,318700,,19
1400000US06037267600,6037267600,57.2,4.1,,46563,2740,51.7,2.2,26.3,19.8,1233,284900,,14.2
1400000US06037267700,6037267700,64.6,2.3,,42692,1591,42.7,3,35.8,18.5,751,323500,,25
1400000US06037267800,6037267800,66.1,0.6,,62688,2619,78.5,1.9,13.1,6.5,1167,438400,,10.3
1400000US06037267900,6037267900,55.4,1.8,,71193,5384,86.1,1.7,8.2,4,3324,569600,,6.5
1400000US06037269000,6037269000,53.6,4.2,,81196,4785,84.1,2.1,7.3,6.5,2177,656400,,5.1
1400000US06037269100,6037269100,60.1,4.4,,57781,4620,90.4,2.1,2.7,4.8,2322,501600,,5.4
1400000US06037269300,6037269300,62.8,2.1,,89896,4080,84.5,2.3,7.7,5.5,1828,631700,,3.8
1400000US06037269500,6037269500,60.6,2,,114097,3892,90,1.6,5.1,3.3,1479,583800,,3.5
1400000US06037269600,6037269600,54.6,6.5,,28180,6761,28.1,32.7,3.1,36.1,2243,278400,,31.7
1400000US06037269700,6037269700,66.4,5.5,,37450,4216,43.2,17.8,9.9,29.1,1702,268300,,17.2
1400000US06037269800,6037269800,70.3,2.9,,37151,3365,45.8,15.3,18.5,20.4,1572,324400,,19.1
1400000US06037269901,6037269901,66.6,5.3,,36218,7926,43.2,16.8,17.3,22.7,4176,231900,,17.1
1400000US06037269902,6037269902,66.1,5.4,,34333,7251,47.6,12.8,18.1,21.5,3892,196900,,19.6
1400000US06037270100,6037270100,72.7,3.8,,37722,4619,40.4,20.3,20.3,19,2562,263500,,13.5
1400000US06037270200,6037270200,55.7,6,,32024,2850,40.3,7.5,10.1,42.1,902,216100,,23.6
1400000US06037270300,6037270300,57.7,3.4,,35066,3431,23.7,42.5,3.6,30.2,1263,213700,,19.7
1400000US06037271100,6037271100,63.4,3.6,,48301,3721,62.2,3.4,20.7,13.7,1689,349700,,13.9
1400000US06037271200,6037271200,67.4,4.3,,44730,3920,53.4,4.3,21.5,20.8,1810,318800,,14
1400000US06037271300,6037271300,60.7,3.6,,50240,3004,68.6,1.8,17.1,12.5,1424,326000,,12
1400000US06037271400,6037271400,59.8,2.2,,75031,3299,79.9,1,11.9,7.2,1374,376200,,7.2
1400000US06037271500,6037271500,61.5,3,,66719,2883,77.5,2.4,14.3,5.8,1392,445800,,5.2
1400000US06037271600,6037271600,64.1,1.3,,59180,2509,73.7,2.5,17.7,6.1,1183,520200,,8
1400000US06037271701,6037271701,69.2,3.9,,40538,5194,62.3,6.8,19.5,11.4,2755,365000,,16.2
1400000US06037271702,6037271702,62.4,1.5,,40425,4471,46.1,4.9,40.1,8.9,1908,393300,,15.5
1400000US06037271801,6037271801,66.9,5.1,,40156,4860,52.3,8.7,18.3,20.7,2300,280800,,22.1
1400000US06037271802,6037271802,66.5,2.6,,36369,5972,46.5,10.1,22.1,21.3,2730,242900,,13.4
1400000US06037271900,6037271900,66.5,5.2,,46469,6072,64.3,3.8,11.5,20.4,2709,362600,,12
1400000US06037272100,6037272100,63.8,3.6,,60265,4300,72.9,1.8,8,17.3,1837,356300,,6.9
1400000US06037272200,6037272200,64.5,6.4,,37448,6100,55.9,4.1,8.5,31.5,2726,283000,,17.5
1400000US06037272301,6037272301,59.6,8.1,,45399,3283,61,4.9,12.1,22,1392,348100,,16.3
1400000US06037272302,6037272302,60.4,5.1,,32005,4422,51.7,5.6,7.6,35.1,2007,329800,,25.4
1400000US06037273100,6037273100,62.1,5.1,,45711,3615,74.8,2.6,5.5,17.1,1705,341100,,10
