GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_hvalue,pct_noins,pct_poverty
1400000US06037211420,06037211420,60.6 ,8.8,7.4 ,"49,695 ","4,355 ",45.5 ,3.8 ,36.2 ,14.5 ,"1,868 ","1,000,000+",,15.3 
1400000US06037211500,06037211500,69.1 ,4.4,12.7 ,"59,013 ","2,827 ",34.7 ,4.6 ,54.7 ,6.0 ,"1,235 ",800000,,8.0 
1400000US06037211701,06037211701,65.6 ,3.4,6.0 ,"41,672 ","4,750 ",24.3 ,5.3 ,46.5 ,23.9 ,"2,113 ",640600,,13.1 
1400000US06037211703,06037211703,68.2 ,7.8,5.0 ,"35,828 ","3,016 ",23.4 ,5.7 ,58.1 ,12.8 ,"1,798 ",396500,,15.5 
1400000US06037211704,06037211704,62.5 ,9.1,10.3 ,"28,750 ","4,192 ",23.9 ,6.8 ,45.8 ,23.5 ,"2,361 ",258500,,22.0 
1400000US06037211802,06037211802,58.2 ,4.6,12.8 ,"37,574 ","3,529 ",9.6 ,6.9 ,69.6 ,13.9 ,"1,727 ",294100,,15.9 
1400000US06037211803,06037211803,61.6 ,8.4,7.3 ,"37,401 ","3,221 ",12.9 ,4.2 ,65.3 ,17.6 ,"1,434 ",782100,,18.7 
1400000US06037211804,06037211804,72.0 ,2.2,12.0 ,"28,295 ","4,657 ",33.8 ,6.4 ,23.2 ,36.6 ,"1,900 ",228600,,32.8 
1400000US06037211910,06037211910,66.2 ,10.6,2.9 ,"30,432 ","2,474 ",23.2 ,4.8 ,45.8 ,26.2 ,"1,109 ",0,,14.7 
1400000US06037211921,06037211921,65.8 ,6.9,13.8 ,"40,599 ","3,389 ",26.6 ,6.1 ,34.3 ,33.0 ,"1,433 ",198100,,16.1 
1400000US06037211922,06037211922,65.5 ,7.7,9.4 ,"42,083 ","2,507 ",20.7 ,7.4 ,52.8 ,19.1 ,"1,283 ",362500,,22.0 
1400000US06037212101,06037212101,65.9 ,9.1,10.6 ,"28,900 ","2,446 ",25.8 ,8.5 ,47.1 ,18.6 ,"1,387 ",404500,,18.3 
1400000US06037212102,06037212102,71.1 ,6,12.2 ,"27,030 ","3,612 ",31.0 ,2.6 ,15.6 ,50.8 ,"1,247 ",371200,,34.0 
1400000US06037212202,06037212202,68.6 ,9.2,7.8 ,"23,765 ","2,679 ",37.2 ,3.9 ,17.3 ,41.6 ,"1,122 ",0,,25.5 
1400000US06037212203,06037212203,75.0 ,6.8,11.9 ,"26,892 ","3,344 ",33.3 ,5.0 ,15.9 ,45.8 ,"1,296 ",0,,35.1 
1400000US06037212204,06037212204,73.5 ,4.3,8.3 ,"28,185 ","3,326 ",32.1 ,5.5 ,17.0 ,45.4 ,"1,325 ",0,,26.5 
1400000US06037212303,06037212303,70.9 ,8.7,5.5 ,"28,281 ","1,804 ",41.5 ,5.6 ,16.4 ,36.5 ,890 ,0,,33.2 
1400000US06037212304,06037212304,63.7 ,8.5,10.9 ,"33,623 ","2,865 ",32.1 ,4.5 ,17.3 ,46.1 ,"1,050 ",0,,21.0 
1400000US06037212305,06037212305,63.6 ,8,11.8 ,"30,318 ","3,052 ",22.7 ,1.8 ,45.7 ,29.8 ,"1,263 ",0,,25.6 
1400000US06037212306,06037212306,59.3 ,7.2,11.1 ,"35,224 ","3,903 ",23.7 ,3.8 ,41.3 ,31.2 ,"1,774 ",592600,,29.1 
1400000US06037212410,06037212410,74.8 ,4.3,10.9 ,"25,203 ","3,228 ",25.7 ,4.4 ,34.0 ,35.9 ,"1,268 ",796900,,34.2 
1400000US06037212420,06037212420,59.5 ,8.9,5.4 ,"46,127 ","2,165 ",35.1 ,6.7 ,24.9 ,33.3 ,"1,010 ",0,,10.9 
1400000US06037212501,06037212501,62.2 ,9.5,13.1 ,"42,670 ","2,767 ",22.1 ,5.5 ,49.1 ,23.3 ,"1,347 ",508300,,14.6 
1400000US06037212502,06037212502,59.9 ,8.8,13.3 ,"38,676 ","4,074 ",23.0 ,5.4 ,52.3 ,19.3 ,"1,862 ",600000,,21.0 
1400000US06037212610,06037212610,48.5 ,2.9,12.8 ,"35,833 ","4,341 ",23.5 ,4.5 ,46.6 ,25.4 ,"1,841 ",821600,,20.9 
1400000US06037212620,06037212620,65.4 ,4.9,5.6 ,"56,397 ","2,430 ",16.9 ,5.5 ,55.8 ,21.8 ,833 ,718000,,26.7 
1400000US06037212701,06037212701,59.0 ,4.5,7.0 ,"72,867 ","3,635 ",30.2 ,8.9 ,49.6 ,11.3 ,"1,522 ",731400,,5.6 
1400000US06037212702,06037212702,61.8 ,7,7.0 ,"44,432 ","4,273 ",28.8 ,9.0 ,28.1 ,34.1 ,"1,462 ",646200,,20.3 
1400000US06037212800,06037212800,57.5 ,4.1,10.2 ,"24,913 ","4,074 ",26.9 ,12.1 ,26.4 ,34.6 ,"1,535 ",666700,,36.6 
1400000US06037212900,06037212900,54.3 ,11.6,6.7 ,"37,231 ","2,721 ",19.6 ,12.3 ,47.8 ,20.3 ,988 ,735600,,15.2 
1400000US06037213100,06037213100,60.5 ,6.1,17.6 ,"30,477 ","4,198 ",21.5 ,3.2 ,43.0 ,32.3 ,"1,627 ",666700,,32.4 
1400000US06037213201,06037213201,56.6 ,8.9,9.2 ,"26,305 ","3,873 ",30.1 ,4.0 ,31.0 ,34.9 ,"1,367 ",567900,,33.9 
1400000US06037213202,06037213202,61.2 ,6.4,13.6 ,"29,156 ","3,477 ",27.6 ,1.5 ,29.5 ,41.4 ,"1,192 ",559700,,29.8 
1400000US06037213310,06037213310,70.0 ,5.9,9.5 ,"26,080 ","2,481 ",30.4 ,3.4 ,30.1 ,36.1 ,"1,059 ",518800,,34.1 
1400000US06037213320,06037213320,68.7 ,7.1,7.7 ,"35,856 ","4,951 ",30.7 ,1.6 ,20.2 ,47.5 ,"1,709 ",0,,22.7 
1400000US06037213401,06037213401,69.4 ,3.9,9.4 ,"36,858 ","4,645 ",33.5 ,2.9 ,19.0 ,44.6 ,"1,675 ",691500,,20.0 
1400000US06037213402,06037213402,69.6 ,5.3,5.4 ,"101,830 ","3,898 ",93.4 ,0.7 ,3.4 ,2.5 ,"1,416 ","1,000,000+",,5.2 
1400000US06037214000,06037214000,85.3 ,7.4,7.0 ,"116,103 ","3,944 ",89.3 ,2.7 ,4.4 ,3.6 ,"1,787 ","1,000,000+",,7.6 
1400000US06037214100,06037214100,64.7 ,6,8.0 ,"79,076 ","2,877 ",85.1 ,2.6 ,4.7 ,7.6 ,"1,847 ","1,000,000+",,7.7 
1400000US06037214400,06037214400,57.2 ,5.2,8.6 ,"69,231 ","2,932 ",61.4 ,5.2 ,27.7 ,5.7 ,"1,668 ","1,000,000+",,20.4 
1400000US06037214501,06037214501,74.2 ,6.6,8.3 ,"54,461 ","5,528 ",46.9 ,6.3 ,41.1 ,5.7 ,"2,872 ",0,,19.0 
1400000US06037214502,06037214502,67.2 ,5.2,8.2 ,"87,885 ","3,325 ",43.2 ,5.0 ,46.3 ,5.5 ,"1,633 ",0,,6.5 
1400000US06037214503,06037214503,66.2 ,8.9,7.2 ,"69,643 ","2,411 ",83.5 ,3.9 ,8.1 ,4.5 ,"1,417 ",983200,,7.9 
1400000US06037214600,06037214600,63.1 ,5.1,11.9 ,"78,039 ","2,512 ",85.9 ,3.1 ,6.0 ,5.0 ,"1,329 ","1,000,000+",,5.0 
1400000US06037214700,06037214700,73.6 ,5.9,7.4 ,"91,096 ","2,573 ",87.3 ,3.2 ,4.5 ,5.0 ,"1,503 ","1,000,000+",,3.0 
1400000US06037214800,06037214800,60.4 ,9.7,7.5 ,"71,725 ","3,083 ",82.5 ,2.9 ,7.9 ,6.7 ,"2,312 ",628900,,8.4 
1400000US06037214901,06037214901,76.3 ,10.7,13.8 ,"51,378 ","2,586 ",79.2 ,3.1 ,11.8 ,5.9 ,"1,742 ",654000,,11.5 
1400000US06037214902,06037214902,80.8 ,6.2,12.3 ,"60,382 ","2,477 ",62.2 ,10.4 ,17.5 ,9.9 ,"1,788 ",0,,8.2 
1400000US06037215101,06037215101,63.9 ,6.3,7.1 ,"57,347 ","3,110 ",69.5 ,7.1 ,14.6 ,8.8 ,"2,206 ",0,,12.0 
1400000US06037215102,06037215102,73.9 ,8,9.0 ,"80,564 ","2,289 ",50.2 ,21.3 ,17.4 ,11.1 ,"1,116 ",929800,,6.6 
1400000US06037216100,06037216100,67.0 ,6.7,9.7 ,"61,959 ","4,911 ",45.7 ,25.4 ,17.1 ,11.8 ,"2,644 ",849300,,10.8 
1400000US06037216200,06037216200,61.2 ,3.7,9.1 ,"56,510 ","4,526 ",66.9 ,10.8 ,14.8 ,7.5 ,"2,502 ","1,000,000+",,8.7 
1400000US06037216300,06037216300,63.8 ,7.8,5.7 ,"43,500 ","4,189 ",77.8 ,4.8 ,7.8 ,9.6 ,"2,373 ",616900,,14.6 
1400000US06037216401,06037216401,60.6 ,7.4,10.9 ,"44,786 ","2,615 ",80.7 ,3.3 ,6.7 ,9.3 ,"1,532 ",540300,,19.1 
1400000US06037216402,06037216402,72.4 ,7.9,10.9 ,"54,257 ","3,709 ",38.9 ,35.4 ,8.5 ,17.2 ,"1,744 ",646100,,9.7 
1400000US06037216700,06037216700,63.2 ,5.7,9.9 ,"108,558 ","3,289 ",72.0 ,9.0 ,6.1 ,12.9 ,"1,614 ","1,000,000+",,11.4 
1400000US06037216800,06037216800,59.1 ,2.3,8.3 ,"54,892 ","5,060 ",42.6 ,35.3 ,6.2 ,15.9 ,"2,555 ",707200,,6.1 
1400000US06037216900,06037216900,59.2 ,3.6,3.7 ,"75,809 ","2,654 ",87.7 ,3.2 ,2.7 ,6.4 ,"1,075 ",960200,,11.6 
1400000US06037217001,06037217001,71.7 ,6.7,5.7 ,"52,631 ","4,977 ",71.1 ,10.1 ,8.6 ,10.2 ,"2,370 ",805900,,12.4 
1400000US06037217002,06037217002,64.3 ,7.6,8.5 ,"49,682 ","5,374 ",34.1 ,35.1 ,4.7 ,26.1 ,"2,468 ",508900,,8.6 
1400000US06037217100,06037217100,60.1 ,6.3,10.6 ,"47,179 ","3,905 ",33.9 ,30.5 ,8.4 ,27.2 ,"1,669 ",770200,,15.9 
1400000US06037217200,06037217200,58.8 ,6.5,9.4 ,"37,922 ","3,453 ",24.2 ,23.9 ,14.5 ,37.4 ,"1,217 ",538400,,14.4 
1400000US06037218110,06037218110,61.3 ,6.3,10.0 ,"33,554 ","4,530 ",27.9 ,11.8 ,15.7 ,44.6 ,"1,466 ",537300,,22.3 
1400000US06037218120,06037218120,58.6 ,5.5,9.3 ,"31,743 ","4,457 ",29.1 ,23.5 ,0.9 ,46.5 ,"1,256 ",466500,,34.5 
1400000US06037218210,06037218210,58.8 ,8.5,8.5 ,"41,477 ","4,358 ",25.6 ,34.1 ,4.8 ,35.5 ,"1,563 ",486400,,21.7 
1400000US06037218220,06037218220,57.4 ,5.6,12.6 ,"38,610 ","5,520 ",25.1 ,35.0 ,3.5 ,36.4 ,"2,166 ",566300,,27.2 
1400000US06037218300,06037218300,55.0 ,8.8,8.8 ,"38,396 ","4,714 ",29.3 ,27.4 ,1.0 ,42.3 ,"1,494 ",469100,,20.6 
1400000US06037218400,06037218400,57.3 ,6.7,13.8 ,"36,958 ","2,869 ",25.8 ,35.3 ,2.8 ,36.1 ,"1,038 ",343100,,25.5 
1400000US06037218500,06037218500,66.5 ,5.3,10.5 ,"36,152 ","3,142 ",25.5 ,37.8 ,2.3 ,34.4 ,"1,104 ",454700,,36.6 
1400000US06037218600,06037218600,56.1 ,5.8,7.4 ,"43,634 ","2,430 ",21.8 ,42.8 ,7.2 ,28.2 ,881 ,733300,,16.6 
1400000US06037218701,06037218701,66.5 ,7.9,9.3 ,"28,220 ","2,176 ",21.6 ,39.1 ,2.7 ,36.6 ,848 ,391700,,28.8 
1400000US06037218702,06037218702,57.4 ,5.4,10.6 ,"41,558 ","2,658 ",27.1 ,26.2 ,8.2 ,38.5 ,937 ,674300,,27.3 
1400000US06037218800,06037218800,54.1 ,8.7,8.5 ,"30,071 ","5,464 ",23.0 ,40.5 ,2.9 ,33.6 ,"2,145 ",607700,,33.7 
1400000US06037218900,06037218900,52.1 ,9,13.8 ,"37,217 ","2,814 ",25.8 ,29.0 ,2.8 ,42.4 ,833 ,406000,,30.4 
1400000US06037219010,06037219010,48.2 ,6.4,14.7 ,"38,357 ","4,798 ",26.8 ,28.9 ,2.7 ,41.6 ,"1,473 ",397500,,28.1 
1400000US06037219020,06037219020,44.5 ,4,11.7 ,"27,826 ","3,700 ",22.5 ,34.5 ,4.9 ,38.1 ,"1,442 ",403400,,32.3 
1400000US06037219300,06037219300,64.5 ,6.4,8.2 ,"58,355 ","1,737 ",11.1 ,56.1 ,18.8 ,14.0 ,760 ,433700,,19.4 
1400000US06037219500,06037219500,69.1 ,3.9,9.0 ,"31,250 ","4,306 ",25.6 ,30.3 ,1.2 ,42.9 ,"1,411 ",388000,,20.0 
1400000US06037219700,06037219700,66.4 ,4.3,5.4 ,"43,476 ","3,310 ",31.5 ,22.7 ,1.1 ,44.7 ,"1,018 ",452400,,12.3 
1400000US06037219800,06037219800,62.3 ,8.6,6.0 ,"29,269 ","5,234 ",30.9 ,16.8 ,0.7 ,51.6 ,"1,470 ",410600,,26.2 
1400000US06037219901,06037219901,65.9 ,3.8,12.1 ,"34,917 ","4,113 ",32.8 ,21.7 ,1.7 ,43.8 ,"1,237 ",452600,,14.8 
1400000US06037219902,06037219902,41.4 ,12.6,5.4 ,"36,721 ","5,345 ",21.7 ,44.1 ,2.5 ,31.7 ,"2,048 ",438400,,17.4 
1400000US06037220000,06037220000,60.8 ,6.4,23.4 ,"28,750 ","2,334 ",17.8 ,59.5 ,6.0 ,16.7 ,"1,034 ",509500,,26.9 
1400000US06037220100,06037220100,66.3 ,7.2,9.5 ,"21,637 ","3,565 ",39.2 ,2.0 ,7.5 ,51.3 ,"1,148 ",566000,,34.0 
1400000US06037221110,06037221110,58.6 ,6.1,9.9 ,"30,125 ","3,373 ",39.5 ,2.5 ,1.9 ,56.1 ,869 ,453500,,23.6 
1400000US06037221120,06037221120,66.9 ,5.5,9.4 ,"33,000 ","3,300 ",35.3 ,5.8 ,9.3 ,49.6 ,910 ,493800,,31.2 
1400000US06037221210,06037221210,62.0 ,7.8,7.6 ,"33,897 ","3,378 ",40.3 ,2.3 ,6.4 ,51.0 ,"1,027 ",532700,,23.2 
1400000US06037221220,06037221220,60.6 ,6,11.2 ,"28,701 ","4,403 ",32.5 ,19.3 ,8.1 ,40.1 ,"1,347 ",608400,,19.7 
1400000US06037221302,06037221302,59.3 ,6.9,9.0 ,"25,809 ","2,551 ",34.1 ,8.9 ,11.2 ,45.8 ,799 ,767600,,37.8 
1400000US06037221303,06037221303,37.9 ,12.8,10.5 ,"23,736 ","3,319 ",25.3 ,23.7 ,18.4 ,32.6 ,"1,116 ",392900,,33.0 
1400000US06037221304,06037221304,51.2 ,10.4,25.3 ,"19,618 ","3,359 ",21.4 ,43.6 ,3.8 ,31.2 ,"1,366 ",552600,,29.0 
1400000US06037221401,06037221401,55.5 ,5.8,16.9 ,"31,300 ","2,715 ",29.9 ,28.9 ,11.9 ,29.3 ,946 ,649700,,34.0 
1400000US06037221402,06037221402,61.7 ,4.7,9.4 ,"23,275 ","3,507 ",24.2 ,23.4 ,4.1 ,48.3 ,"1,244 ",564800,,35.7 
1400000US06037221500,06037221500,54.4 ,10.7,7.0 ,"31,571 ","3,403 ",35.8 ,10.3 ,4.2 ,49.7 ,940 ,559600,,29.2 
1400000US06037221601,06037221601,57.0 ,5.5,16.5 ,"24,849 ","2,816 ",37.4 ,4.9 ,3.1 ,54.6 ,854 ,528800,,29.3 
1400000US06037221602,06037221602,43.1 ,3.8,8.8 ,"23,696 ","2,621 ",35.0 ,7.7 ,9.1 ,48.2 ,941 ,569900,,35.1 
1400000US06037221710,06037221710,43.4 ,2.7,8.2 ,"15,893 ","2,773 ",42.7 ,9.0 ,19.0 ,29.3 ,"1,048 ",547800,,55.5 
1400000US06037221810,06037221810,36.2 ,6.1,5.9 ,"12,742 ","3,095 ",38.1 ,7.3 ,40.7 ,13.9 ,"1,188 ",500000,,61.8 
1400000US06037221820,06037221820,60.5 ,6.2,14.5 ,"11,994 ","3,664 ",37.8 ,8.5 ,31.9 ,21.8 ,"1,098 ",338900,,60.4 
1400000US06037221900,06037221900,57.6 ,11.7,9.4 ,"35,521 ","3,237 ",33.0 ,28.1 ,2.1 ,36.8 ,910 ,488500,,28.6 
1400000US06037222001,06037222001,64.5 ,3.7,16.9 ,"38,583 ","4,655 ",32.5 ,29.8 ,0.5 ,37.2 ,"1,355 ",346900,,18.4 
1400000US06037222002,06037222002,65.4 ,5.2,5.5 ,"35,167 ","3,877 ",29.8 ,24.9 ,2.5 ,42.8 ,"1,166 ",337300,,25.6 
1400000US06037222100,06037222100,60.2 ,8.1,7.4 ,"29,688 ","3,965 ",29.1 ,24.5 ,3.6 ,42.8 ,"1,258 ",478300,,26.4 
1400000US06037222200,06037222200,49.1 ,10.1,11.8 ,"35,417 ","4,963 ",26.1 ,24.5 ,1.8 ,47.6 ,"1,347 ",444200,,18.5 
1400000US06037222500,06037222500,26.2 ,4.3,17.1 ,"23,535 ","5,631 ",29.2 ,24.9 ,10.5 ,35.4 ,"1,813 ",277100,,42.3 
1400000US06037222600,06037222600,56.1 ,5.4,14.2 ,"11,484 ","3,748 ",53.0 ,4.5 ,31.9 ,10.6 ,272 ,0,,68.2 
1400000US06037222700,06037222700,66.2 ,4,8.8 ,"16,138 ","2,433 ",36.5 ,14.7 ,5.7 ,43.1 ,"1,235 ","1,000,000+",,45.4 
1400000US06037224010,06037224010,55.1 ,9.2,5.7 ,"25,647 ","2,789 ",37.1 ,9.3 ,2.0 ,51.6 ,"1,007 ",292200,,33.5 
1400000US06037224020,06037224020,58.2 ,16.5,14.3 ,"21,167 ","2,392 ",35.9 ,1.8 ,2.0 ,60.3 ,714 ,525000,,42.7 
1400000US06037224200,06037224200,60.0 ,9.1,22.1 ,"29,635 ","2,025 ",39.7 ,1.9 ,4.0 ,54.4 ,641 ,413600,,29.1 
1400000US06037224310,06037224310,44.7 ,9.3,13.2 ,"19,573 ","3,224 ",32.8 ,4.8 ,2.7 ,59.7 ,"1,071 ",591500,,36.7 
1400000US06037224320,06037224320,60.5 ,4.8,17.2 ,"24,309 ","3,140 ",39.0 ,4.5 ,23.8 ,32.7 ,"1,130 ",408800,,38.8 
1400000US06037224410,06037224410,55.3 ,3.9,7.4 ,"18,576 ","2,369 ",33.1 ,7.1 ,4.3 ,55.5 ,773 ,368800,,35.1 
1400000US06037224420,06037224420,36.6 ,5.2,6.7 ,"34,896 ","3,425 ",38.1 ,9.2 ,1.2 ,51.5 ,811 ,397400,,37.1 
1400000US06037224600,06037224600,51.4 ,3.3,12.4 ,"11,124 ","4,856 ",62.1 ,5.2 ,22.5 ,10.2 ,891 ,0,,62.5 
1400000US06037224700,06037224700,72.2 ,4,6.0 ,"25,714 ","2,068 ",41.2 ,6.8 ,2.7 ,49.3 ,530 ,503600,,46.8 
1400000US06037226001,06037226001,63.1 ,1.3,5.3 ,"23,558 ","1,604 ",43.2 ,19.1 ,7.2 ,30.5 ,"1,076 ",423600,,25.1 
1400000US06037226002,06037226002,54.5 ,3.1,2.0 ,"20,978 ","3,491 ",32.3 ,3.1 ,1.3 ,63.3 ,842 ,361100,,46.6 
1400000US06037226410,06037226410,62.7 ,4.7,5.4 ,"33,563 ","4,906 ",29.7 ,8.2 ,1.1 ,61.0 ,"1,199 ",312300,,43.2 
1400000US06037226420,06037226420,56.3 ,3.5,7.0 ,"29,653 ","6,170 ",32.8 ,4.2 ,0.3 ,62.7 ,"1,324 ",416200,,36.5 
1400000US06037226700,06037226700,56.3 ,3.2,5.8 ,"33,088 ","4,662 ",36.3 ,7.4 ,0.3 ,56.0 ,"1,059 ",393500,,43.9 
1400000US06037227010,06037227010,51.4 ,5.6,5.5 ,"28,281 ","3,599 ",33.3 ,6.9 ,0.2 ,59.6 ,751 ,425400,,43.1 
1400000US06037227020,06037227020,61.0 ,1.4,9.9 ,"28,819 ","4,916 ",35.4 ,7.8 ,0.3 ,56.5 ,"1,072 ",404200,,45.0 
1400000US06037228100,06037228100,61.0 ,4.3,2.3 ,"33,433 ","3,806 ",34.9 ,11.5 ,2.8 ,50.8 ,"1,010 ",346900,,31.6 
1400000US06037228210,06037228210,56.9 ,3.6,6.6 ,"31,655 ","4,389 ",31.8 ,11.5 ,0.1 ,56.6 ,932 ,428700,,37.6 
1400000US06037228220,06037228220,63.4 ,6.9,6.0 ,"30,417 ","4,449 ",33.4 ,7.2 ,0.1 ,59.3 ,"1,037 ",370200,,40.9 
1400000US06037228310,06037228310,57.4 ,5.6,9.9 ,"30,174 ","3,219 ",31.0 ,10.7 ,0.2 ,58.1 ,759 ,360200,,29.1 
1400000US06037228320,06037228320,57.4 ,5.6,8.9 ,"26,991 ","3,320 ",33.5 ,6.9 ,0.5 ,59.1 ,730 ,398400,,43.6 
1400000US06037228410,06037228410,57.6 ,3.3,8.8 ,"30,101 ","3,150 ",31.0 ,11.0 ,0.1 ,57.9 ,726 ,320900,,49.7 
1400000US06037228420,06037228420,54.5 ,4.5,5.4 ,"32,128 ","5,220 ",33.7 ,10.5 ,0.2 ,55.6 ,"1,128 ",404500,,26.9 
1400000US06037228500,06037228500,61.4 ,4.9,7.6 ,"22,522 ","5,049 ",36.4 ,11.7 ,0.3 ,51.6 ,"1,114 ",388300,,49.6 
1400000US06037228600,06037228600,59.1 ,2.4,7.4 ,"28,382 ","4,235 ",35.7 ,10.1 ,1.3 ,52.9 ,986 ,345100,,48.2 
1400000US06037228710,06037228710,57.2 ,5.9,3.8 ,"37,163 ","4,492 ",35.6 ,11.1 ,0.2 ,53.1 ,"1,001 ",348200,,29.8 
1400000US06037228720,06037228720,38.7 ,7,9.4 ,"22,448 ","5,575 ",32.8 ,9.8 ,1.6 ,55.8 ,"1,226 ",393700,,46.6 
1400000US06037228800,06037228800,62.8 ,6.5,15.3 ,"17,372 ","3,216 ",31.9 ,10.5 ,3.0 ,54.6 ,776 ,341500,,55.7 
1400000US06037228900,06037228900,50.3 ,7.7,9.4 ,"43,750 ","4,557 ",36.1 ,9.7 ,0.2 ,54.0 ,967 ,357200,,20.1 
1400000US06037229100,06037229100,54.1 ,5.4,13.2 ,"24,772 ","4,394 ",30.6 ,16.8 ,1.0 ,51.6 ,"1,153 ",331300,,41.8 
1400000US06037229200,06037229200,53.9 ,7.5,9.0 ,"25,833 ","5,498 ",31.0 ,11.0 ,0.2 ,57.8 ,"1,300 ",470100,,49.8 
1400000US06037229300,06037229300,61.0 ,5.8,12.3 ,"34,882 ","3,343 ",35.3 ,15.0 ,0.5 ,49.2 ,786 ,298600,,34.2 
1400000US06037229410,06037229410,50.8 ,3.9,8.7 ,"35,167 ","4,729 ",31.9 ,11.8 ,0.1 ,56.2 ,"1,023 ",384400,,24.6 
1400000US06037229420,06037229420,60.9 ,7.2,7.1 ,"27,708 ","3,350 ",32.4 ,21.1 ,1.4 ,45.1 ,704 ,450000,,50.1 
1400000US06037231100,06037231100,45.6 ,13.1,10.6 ,"29,388 ","3,688 ",24.6 ,24.3 ,1.8 ,49.3 ,"1,124 ",358600,,31.5 
1400000US06037231210,06037231210,51.0 ,10.9,22.3 ,"23,632 ","3,824 ",28.6 ,22.5 ,2.7 ,46.2 ,"1,142 ",315900,,42.5 
1400000US06037231220,06037231220,57.1 ,8.4,17.6 ,"32,458 ","5,348 ",23.3 ,31.6 ,1.2 ,43.9 ,"1,584 ",397300,,30.2 
1400000US06037231300,06037231300,49.5 ,6.8,12.9 ,"38,159 ","4,688 ",24.7 ,32.6 ,2.6 ,40.1 ,"1,512 ",419200,,28.7 
1400000US06037231400,06037231400,53.4 ,6.9,12.1 ,"37,005 ","4,752 ",20.0 ,41.8 ,2.4 ,35.8 ,"1,430 ",382900,,25.7 
1400000US06037231500,06037231500,60.0 ,9.4,11.4 ,"33,889 ","7,110 ",22.1 ,31.2 ,1.3 ,45.4 ,"2,097 ",447300,,31.0 
1400000US06037231600,06037231600,57.1 ,6.7,13.6 ,"26,013 ","4,358 ",24.9 ,20.0 ,0.5 ,54.6 ,"1,271 ",325000,,41.8 
1400000US06037231710,06037231710,55.8 ,10.4,10.5 ,"24,033 ","4,966 ",24.3 ,18.1 ,2.3 ,55.3 ,"1,504 ",329500,,46.2 
1400000US06037231720,06037231720,60.6 ,6.9,15.7 ,"25,871 ","5,303 ",32.9 ,12.0 ,0.1 ,55.0 ,"1,390 ",436000,,42.3 
1400000US06037231800,06037231800,60.7 ,11,10.3 ,"28,881 ","5,968 ",32.0 ,15.4 ,0.4 ,52.2 ,"1,438 ",365300,,45.5 
1400000US06037231900,06037231900,51.1 ,11.7,15.4 ,"21,438 ","3,191 ",22.2 ,29.1 ,0.2 ,48.5 ,873 ,336400,,44.7 
1400000US06037232110,06037232110,51.4 ,13.3,18.6 ,"29,571 ","5,263 ",27.4 ,19.8 ,0.4 ,52.4 ,"1,378 ",443300,,28.0 
1400000US06037232120,06037232120,51.9 ,7.2,20.5 ,"31,346 ","3,119 ",17.2 ,35.6 ,0.3 ,46.9 ,885 ,334300,,27.8 
1400000US06037232200,06037232200,59.2 ,6.7,12.2 ,"29,032 ","3,926 ",19.7 ,33.9 ,0.2 ,46.2 ,"1,068 ",328600,,29.3 
1400000US06037232300,06037232300,49.7 ,7.2,10.1 ,"35,352 ","6,957 ",19.9 ,40.7 ,0.8 ,38.6 ,"1,984 ",361500,,29.3 
1400000US06037232400,06037232400,57.9 ,9.8,12.7 ,"22,617 ","4,619 ",19.4 ,41.9 ,0.2 ,38.5 ,"1,438 ",403100,,31.9 
1400000US06037232500,06037232500,61.4 ,7.1,14.5 ,"37,371 ","6,288 ",24.5 ,28.6 ,0.3 ,46.6 ,"1,810 ",354500,,19.7 
1400000US06037232600,06037232600,50.1 ,8.4,10.3 ,"35,375 ","5,895 ",27.2 ,24.9 ,0.6 ,47.3 ,"1,612 ",351100,,22.8 
1400000US06037232700,06037232700,50.1 ,6.5,14.3 ,"28,854 ","3,823 ",26.9 ,18.3 ,0.5 ,54.3 ,963 ,373900,,37.3 
1400000US06037232800,06037232800,49.2 ,5.5,11.5 ,"47,775 ","5,335 ",12.9 ,61.4 ,2.0 ,23.7 ,"2,012 ",448700,,19.8 
1400000US06037234000,06037234000,57.2 ,7.6,10.0 ,"62,768 ","2,376 ",6.9 ,72.2 ,10.4 ,10.5 ,"1,100 ",466100,,12.9 
1400000US06037234200,06037234200,52.2 ,12.8,11.8 ,"38,734 ","4,098 ",2.1 ,90.7 ,0.7 ,6.5 ,"2,385 ",445000,,20.5 
1400000US06037234300,06037234300,52.5 ,7,19.7 ,"33,711 ","2,728 ",11.4 ,59.0 ,1.0 ,28.6 ,914 ,336200,,28.7 
1400000US06037234501,06037234501,57.4 ,5.6,11.7 ,"33,785 ","2,698 ",9.6 ,61.9 ,1.0 ,27.5 ,"1,158 ",386500,,16.9 
1400000US06037234502,06037234502,54.3 ,3.8,8.9 ,"44,444 ","5,024 ",10.9 ,64.9 ,0.9 ,23.3 ,"1,738 ",426100,,14.2 
1400000US06037234600,06037234600,47.4 ,11.9,6.5 ,"34,000 ","3,888 ",10.9 ,58.7 ,0.5 ,29.9 ,"1,443 ",383300,,17.7 
1400000US06037234700,06037234700,45.8 ,7,20.0 ,"52,744 ","3,426 ",14.0 ,53.4 ,0.6 ,32.0 ,"1,130 ",329900,,18.6 
